season,game_no,game_date,disam_name,player_name,goals_scored
1980/81,7,1980-08-29,Evans,Clive Evans,1
1980/81,7,1980-08-29,Lumby,Jim Lumby,2
1980/81,8,1980-09-03,Bramhall,John Bramhall,1
1980/81,8,1980-09-03,Kerr,John Kerr,1
1980/81,9,1980-09-05,Lumby,Jim Lumby,1
1980/81,11,1980-09-19,Beamish,Kenny Beamish,1
1980/81,12,1980-09-23,Lumby,Jim Lumby,1
1980/81,13,1980-09-27,Lumby,Jim Lumby,2
1980/81,13,1980-09-27,Beamish,Kenny Beamish,1
1980/81,14,1980-09-29,Peplow,Steve Peplow,1
1980/81,14,1980-09-29,Lumby,Jim Lumby,3
1980/81,14,1980-09-29,Beamish,Kenny Beamish,1
1980/81,15,1980-10-03,Evans,Clive Evans,1
1980/81,15,1980-10-03,Lumby,Jim Lumby,1
1980/81,15,1980-10-03,Beamish,Kenny Beamish,1
1980/81,16,1980-10-06,Lumby,Jim Lumby,1
1980/81,17,1980-10-11,Peplow,Steve Peplow,1
1980/81,18,1980-10-17,Peplow,Steve Peplow,1
1980/81,18,1980-10-17,Mungall,Steve Mungall,1
1980/81,18,1980-10-17,Kerr,John Kerr,1
1980/81,19,1980-10-20,Mungall,Steve Mungall,1
1980/81,19,1980-10-20,Lumby,Jim Lumby,1
1980/81,20,1980-10-25,Lumby,Jim Lumby,1
1980/81,22,1980-10-31,Evans,Clive Evans,1
1980/81,22,1980-10-31,Lumby,Jim Lumby,2
1980/81,23,1980-11-03,Lumby,Jim Lumby,1
1980/81,27,1980-11-25,Beamish,Kenny Beamish,1
1980/81,27,1980-11-25,Craven,Steve Craven,1
1980/81,28,1980-11-29,Craven,Steve Craven,1
1980/81,29,1980-12-05,Lumby,Jim Lumby,1
1980/81,29,1980-12-05,Kerr,John Kerr,1
1980/81,32,1980-12-26,Kerr,John Kerr,1
1980/81,34,1981-01-10,Kelly,John Kelly,1
1980/81,35,1981-01-16,Parry,Les Parry,1
1980/81,35,1981-01-16,Kelly,John Kelly,1
1980/81,35,1981-01-16,Beamish,Kenny Beamish,1
1980/81,36,1981-01-24,Kerr,John Kerr,1
1980/81,37,1981-01-30,Evans,Clive Evans,1
1980/81,37,1981-01-30,Kelly,John Kelly,1
1980/81,39,1981-03-01,Powell,Neville Powell,1
1980/81,41,1981-03-07,Evans,Clive Evans,1
1980/81,42,1981-03-10,OG,OG,1
1980/81,43,1981-03-18,Bramhall,John Bramhall,1
1980/81,44,1981-03-22,Beamish,Kenny Beamish,1
1980/81,44,1981-03-22,Kerr,John Kerr,1
1980/81,45,1981-03-24,Evans,Clive Evans,1
1980/81,46,1981-03-29,Mungall,Steve Mungall,1
1980/81,46,1981-03-29,Kelly,John Kelly,1
1980/81,47,1981-04-04,Parry,Les Parry,1
1980/81,47,1981-04-04,Evans,Clive Evans,1
1980/81,48,1981-04-10,Evans,Clive Evans,2
1980/81,48,1981-04-10,Williams J,John Williams,1
1980/81,49,1981-04-17,Craven,Steve Craven,1
1980/81,51,1981-04-24,Williams J,John Williams,1
1980/81,52,1981-04-29,Peplow,Steve Peplow,1
1980/81,52,1981-04-29,Kelly,John Kelly,1
1981/82,2,1981-09-01,Kerr,John Kerr,1
1981/82,2,1981-09-01,Brown O,Owen Brown,2
1981/82,2,1981-09-01,OG,OG,1
1981/82,5,1981-09-15,Kelly,John Kelly,1
1981/82,5,1981-09-15,Kerr,John Kerr,1
1981/82,5,1981-09-15,Brown O,Owen Brown,1
1981/82,6,1981-09-19,Mungall,Steve Mungall,1
1981/82,7,1981-09-22,Bramhall,John Bramhall,1
1981/82,7,1981-09-22,Brown O,Owen Brown,1
1981/82,9,1981-09-29,Williams J,John Williams,1
1981/82,10,1981-10-03,Mountfield,Derek Mountfield,1
1981/82,10,1981-10-03,Williams J,John Williams,1
1981/82,11,1981-10-05,Brown O,Owen Brown,2
1981/82,12,1981-10-10,Hamilton,Bryan Hamilton,1
1981/82,13,1981-10-17,Brown O,Owen Brown,2
1981/82,14,1981-10-20,Brown O,Owen Brown,1
1981/82,15,1981-10-24,Morley,Brian Morley,1
1981/82,15,1981-10-24,Brown O,Owen Brown,1
1981/82,16,1981-10-28,Hutchinson,Bobby Hutchinson,1
1981/82,16,1981-10-28,Kerr,John Kerr,1
1981/82,20,1981-11-10,Hutchinson,Bobby Hutchinson,1
1981/82,21,1981-11-14,Brown O,Owen Brown,1
1981/82,22,1981-11-21,Brown O,Owen Brown,1
1981/82,23,1981-11-24,Williams J,John Williams,1
1981/82,24,1981-11-28,Brown O,Owen Brown,1
1981/82,26,1981-12-05,Hamilton,Bryan Hamilton,1
1981/82,26,1981-12-05,Hutchinson,Bobby Hutchinson,1
1981/82,28,1982-01-13,Hutchinson,Bobby Hutchinson,1
1981/82,28,1982-01-13,Craven,Steve Craven,1
1981/82,29,1982-01-19,Kerr,John Kerr,2
1981/82,29,1982-01-19,Craven,Steve Craven,1
1981/82,30,1982-01-23,Williams J,John Williams,1
1981/82,30,1982-01-23,Hutchinson,Bobby Hutchinson,1
1981/82,30,1982-01-23,Kerr,John Kerr,1
1981/82,33,1982-02-06,Kerr,John Kerr,1
1981/82,34,1982-02-09,Bramhall,John Bramhall,1
1981/82,35,1982-02-13,Kerr,John Kerr,1
1981/82,35,1982-02-13,Craven,Steve Craven,1
1981/82,36,1982-02-15,Bramhall,John Bramhall,1
1981/82,37,1982-02-23,Kerr,John Kerr,1
1981/82,39,1982-03-02,Kerr,John Kerr,1
1981/82,39,1982-03-02,Craven,Steve Craven,1
1981/82,40,1982-03-06,Kerr,John Kerr,1
1981/82,43,1982-03-16,Kerr,John Kerr,2
1981/82,44,1982-03-20,Williams J,John Williams,1
1981/82,45,1982-03-27,Kerr,John Kerr,2
1981/82,46,1982-04-03,Griffiths,Ian Griffiths,1
1981/82,47,1982-04-10,Burgess,David Burgess,1
1981/82,47,1982-04-10,Kerr,John Kerr,1
1981/82,47,1982-04-10,Craven,Steve Craven,1
1981/82,48,1982-04-12,Craven,Steve Craven,1
1981/82,50,1982-04-24,Williams J,John Williams,1
1981/82,51,1982-04-30,Craven,Steve Craven,1
1981/82,51,1982-04-30,Ferguson,Mark Ferguson,1
1981/82,52,1982-05-04,Hutchinson,Bobby Hutchinson,1
1981/82,52,1982-05-04,Brown O,Owen Brown,1
1981/82,53,1982-05-08,Morley,Brian Morley,1
1981/82,54,1982-05-15,Craven,Steve Craven,2
1982/83,2,1982-08-31,Hutchinson,Bobby Hutchinson,1
1982/83,3,1982-09-04,Hamilton,Bryan Hamilton,1
1982/83,3,1982-09-04,Kerr,John Kerr,1
1982/83,4,1982-09-06,Hamilton,Bryan Hamilton,1
1982/83,4,1982-09-06,Powell,Neville Powell,1
1982/83,4,1982-09-06,Hutchinson,Bobby Hutchinson,1
1982/83,5,1982-09-11,Hamilton,Bryan Hamilton,1
1982/83,7,1982-09-18,Griffiths,Ian Griffiths,1
1982/83,11,1982-10-06,Brown O,Owen Brown,1
1982/83,13,1982-10-16,Hamilton,Bryan Hamilton,1
1982/83,14,1982-10-18,Hutchinson,Bobby Hutchinson,1
1982/83,14,1982-10-18,Brown O,Owen Brown,1
1982/83,15,1982-10-23,Brown O,Owen Brown,1
1982/83,16,1982-10-27,Aspinall,John Aspinall,1
1982/83,18,1982-11-02,Kerr,John Kerr,1
1982/83,18,1982-11-02,Brown O,Owen Brown,1
1982/83,20,1982-11-13,Mungall,Steve Mungall,1
1982/83,20,1982-11-13,Kerr,John Kerr,1
1982/83,21,1982-11-20,Kerr,John Kerr,1
1982/83,21,1982-11-20,Brown O,Owen Brown,3
1982/83,22,1982-11-27,Ferguson,Mark Ferguson,1
1982/83,22,1982-11-27,Aspinall,John Aspinall,1
1982/83,23,1982-12-04,OG,OG,1
1982/83,24,1982-12-11,Brown O,Owen Brown,1
1982/83,25,1982-12-14,Aspinall,John Aspinall,1
1982/83,25,1982-12-14,Griffiths,Ian Griffiths,1
1982/83,26,1982-12-17,Ferguson,Mark Ferguson,2
1982/83,27,1982-12-27,Griffiths,Ian Griffiths,1
1982/83,27,1982-12-27,Powell,Neville Powell,1
1982/83,28,1982-12-28,Brown O,Owen Brown,2
1982/83,29,1983-01-01,Aspinall,John Aspinall,1
1982/83,30,1983-01-03,Ferguson,Mark Ferguson,1
1982/83,30,1983-01-03,Kerr,John Kerr,1
1982/83,33,1983-01-21,Ferguson,Mark Ferguson,1
1982/83,33,1983-01-21,Brown O,Owen Brown,1
1982/83,34,1983-01-25,Griffiths,Ian Griffiths,1
1982/83,35,1983-01-29,Oliver,Gavin Oliver,1
1982/83,35,1983-01-29,Aspinall,John Aspinall,1
1982/83,35,1983-01-29,Kerr,John Kerr,1
1982/83,36,1983-02-05,Kerr,John Kerr,1
1982/83,38,1983-02-19,Wellings,Barry Wellings,1
1982/83,38,1983-02-19,Brown O,Owen Brown,1
1982/83,40,1983-02-28,Aspinall,John Aspinall,1
1982/83,40,1983-02-28,Wellings,Barry Wellings,1
1982/83,42,1983-03-12,Ferguson,Mark Ferguson,1
1982/83,44,1983-03-18,Ferguson,Mark Ferguson,1
1982/83,44,1983-03-18,Brown O,Owen Brown,1
1982/83,45,1983-03-25,Aspinall,John Aspinall,1
1982/83,45,1983-03-25,Brown O,Owen Brown,1
1982/83,45,1983-03-25,Griffiths,Ian Griffiths,1
1982/83,46,1983-04-02,Brown O,Owen Brown,1
1982/83,49,1983-04-16,Kerr,John Kerr,1
1982/83,50,1983-04-23,Kerr,John Kerr,1
1982/83,52,1983-05-07,Brown O,Owen Brown,1
1982/83,53,1983-05-13,Wellings,Barry Wellings,1
1983/84,1,1983-08-27,Aspinall,John Aspinall,1
1983/84,3,1983-09-03,Palios,Mark Palios,1
1983/84,5,1983-09-10,Aspinall,John Aspinall,1
1983/84,5,1983-09-10,Hilditch,Mark Hilditch,1
1983/84,9,1983-09-26,Ferguson,Mark Ferguson,1
1983/84,9,1983-09-26,Williams G,Gary Williams,1
1983/84,10,1983-10-01,Aspinall,John Aspinall,1
1983/84,11,1983-10-08,Brown O,Owen Brown,1
1983/84,12,1983-10-14,Williams G,Gary Williams,1
1983/84,12,1983-10-14,OG,OG,1
1983/84,13,1983-10-17,Ferguson,Mark Ferguson,1
1983/84,13,1983-10-17,OG,OG,1
1983/84,15,1983-10-29,Hilditch,Mark Hilditch,1
1983/84,17,1983-11-04,Philpotts,Dave Philpotts,1
1983/84,17,1983-11-04,Williams G,Gary Williams,1
1983/84,18,1983-11-12,Ferguson,Mark Ferguson,1
1983/84,18,1983-11-12,Aspinall,John Aspinall,1
1983/84,19,1983-11-19,Aspinall,John Aspinall,1
1983/84,19,1983-11-19,Powell,Neville Powell,1
1983/84,20,1983-11-22,Allen,Mark Allen,1
1983/84,21,1983-11-26,Mathias,Ray Mathias,1
1983/84,21,1983-11-26,Aspinall,John Aspinall,1
1983/84,22,1983-12-03,Palios,Mark Palios,1
1983/84,22,1983-12-03,Williams J,John Williams,1
1983/84,22,1983-12-03,Ferguson,Mark Ferguson,1
1983/84,23,1983-12-16,Hilditch,Mark Hilditch,1
1983/84,24,1983-12-26,Aspinall,John Aspinall,2
1983/84,24,1983-12-26,OG,OG,1
1983/84,25,1983-12-27,Philpotts,Dave Philpotts,1
1983/84,26,1983-12-30,Aspinall,John Aspinall,2
1983/84,28,1984-01-07,Aspinall,John Aspinall,1
1983/84,28,1984-01-07,Hilditch,Mark Hilditch,2
1983/84,29,1984-01-30,Philpotts,Dave Philpotts,1
1983/84,32,1984-02-11,Philpotts,Dave Philpotts,1
1983/84,34,1984-02-18,Aspinall,John Aspinall,1
1983/84,35,1984-02-20,Hilditch,Mark Hilditch,1
1983/84,35,1984-02-20,Hutchinson,Bobby Hutchinson,1
1983/84,37,1984-03-03,OG,OG,1
1983/84,38,1984-03-05,Palios,Mark Palios,1
1983/84,38,1984-03-05,Aspinall,John Aspinall,1
1983/84,38,1984-03-05,Hutchinson,Bobby Hutchinson,1
1983/84,39,1984-03-10,Powell,Neville Powell,1
1983/84,39,1984-03-10,Aspinall,John Aspinall,1
1983/84,39,1984-03-10,Hilditch,Mark Hilditch,1
1983/84,40,1984-03-12,Hilditch,Mark Hilditch,3
1983/84,40,1984-03-12,Goodlass,Ronnie Goodlass,1
1983/84,41,1984-03-17,Hilditch,Mark Hilditch,1
1983/84,41,1984-03-17,Hutchinson,Bobby Hutchinson,2
1983/84,43,1984-03-24,Hutchinson,Bobby Hutchinson,1
1983/84,44,1984-03-30,Aspinall,John Aspinall,1
1983/84,45,1984-04-07,Palios,Mark Palios,1
1983/84,47,1984-04-17,Philpotts,Dave Philpotts,1
1983/84,47,1984-04-17,Hilditch,Mark Hilditch,1
1983/84,48,1984-04-21,Hilditch,Mark Hilditch,1
1983/84,51,1984-05-05,Philpotts,Dave Philpotts,1
1983/84,51,1984-05-05,Woods,Ray Woods,1
1983/84,53,1984-05-12,Woods,Ray Woods,1
1983/84,54,1984-05-18,Hutchinson,Bobby Hutchinson,1
1983/84,55,1984-05-21,Philpotts,Dave Philpotts,1
1984/85,2,1984-08-28,Clarke,Colin Clarke,1
1984/85,2,1984-08-28,Clayton,John Clayton,1
1984/85,3,1984-09-01,Aspinall,John Aspinall,2
1984/85,3,1984-09-01,Clarke,Colin Clarke,1
1984/85,4,1984-09-04,Clayton,John Clayton,1
1984/85,4,1984-09-04,Anderson,Doug Anderson,1
1984/85,5,1984-09-07,Clayton,John Clayton,2
1984/85,7,1984-09-17,Clayton,John Clayton,1
1984/85,8,1984-09-22,Williams G,Gary Williams,1
1984/85,9,1984-09-29,Clarke,Colin Clarke,2
1984/85,9,1984-09-29,Clayton,John Clayton,1
1984/85,10,1984-10-03,Williams J,John Williams,1
1984/85,10,1984-10-03,Clarke,Colin Clarke,1
1984/85,10,1984-10-03,Clayton,John Clayton,2
1984/85,11,1984-10-06,Clayton,John Clayton,1
1984/85,13,1984-10-20,Clarke,Colin Clarke,1
1984/85,14,1984-10-23,Clayton,John Clayton,2
1984/85,14,1984-10-23,Anderson,Doug Anderson,1
1984/85,15,1984-10-27,Edwards,Steve Edwards,1
1984/85,15,1984-10-27,Clarke,Colin Clarke,1
1984/85,15,1984-10-27,Clayton,John Clayton,1
1984/85,17,1984-11-06,Clarke,Colin Clarke,1
1984/85,17,1984-11-06,Clayton,John Clayton,2
1984/85,18,1984-11-10,Clarke,Colin Clarke,1
1984/85,18,1984-11-10,Clayton,John Clayton,1
1984/85,19,1984-11-17,McMullen,Tan McMullen,1
1984/85,20,1984-11-20,Edwards,Steve Edwards,1
1984/85,20,1984-11-20,Clarke,Colin Clarke,3
1984/85,20,1984-11-20,Clayton,John Clayton,2
1984/85,20,1984-11-20,Anderson,Doug Anderson,1
1984/85,21,1984-11-23,Clayton,John Clayton,1
1984/85,22,1984-12-01,Williams G,Gary Williams,1
1984/85,22,1984-12-01,Williams J,John Williams,1
1984/85,22,1984-12-01,Clarke,Colin Clarke,1
1984/85,24,1984-12-15,Edwards,Steve Edwards,2
1984/85,24,1984-12-15,Clarke,Colin Clarke,2
1984/85,25,1984-12-21,Rodaway,Billy Rodaway,1
1984/85,25,1984-12-21,Clayton,John Clayton,2
1984/85,26,1984-12-26,Kelly,Robert Kelly,1
1984/85,28,1985-01-01,Kelly,Robert Kelly,1
1984/85,28,1985-01-01,Clayton,John Clayton,1
1984/85,29,1985-01-05,Williams G,Gary Williams,1
1984/85,29,1985-01-05,Clarke,Colin Clarke,2
1984/85,29,1985-01-05,Clayton,John Clayton,1
1984/85,30,1985-01-23,Aspinall,John Aspinall,1
1984/85,31,1985-01-26,Clayton,John Clayton,1
1984/85,32,1985-01-29,Williams G,Gary Williams,1
1984/85,32,1985-01-29,Clarke,Colin Clarke,1
1984/85,32,1985-01-29,Clayton,John Clayton,1
1984/85,32,1985-01-29,Palios,Mark Palios,1
1984/85,33,1985-02-02,Clarke,Colin Clarke,1
1984/85,34,1985-02-12,Palios,Mark Palios,1
1984/85,36,1985-02-26,Edwards,Steve Edwards,1
1984/85,36,1985-02-26,Hilditch,Mark Hilditch,1
1984/85,36,1985-02-26,Clayton,John Clayton,1
1984/85,37,1985-03-02,Ferguson,Mark Ferguson,1
1984/85,38,1985-03-05,Aspinall,John Aspinall,1
1984/85,38,1985-03-05,Clayton,John Clayton,1
1984/85,40,1985-03-16,Williams J,John Williams,1
1984/85,40,1985-03-16,Palios,Mark Palios,1
1984/85,40,1985-03-16,Clarke,Colin Clarke,1
1984/85,41,1985-03-19,Clarke,Colin Clarke,1
1984/85,41,1985-03-19,Anderson,Doug Anderson,1
1984/85,42,1985-03-23,Clarke,Colin Clarke,2
1984/85,42,1985-03-23,Clayton,John Clayton,2
1984/85,43,1985-03-29,Clarke,Colin Clarke,1
1984/85,44,1985-04-01,Williams G,Gary Williams,1
1984/85,44,1985-04-01,Clarke,Colin Clarke,1
1984/85,44,1985-04-01,Clayton,John Clayton,2
1984/85,45,1985-04-06,Williams G,Gary Williams,1
1984/85,45,1985-04-06,Clayton,John Clayton,1
1984/85,45,1985-04-06,Anderson,Doug Anderson,1
1984/85,46,1985-04-09,Clayton,John Clayton,1
1984/85,46,1985-04-09,Aspinall,John Aspinall,1
1984/85,47,1985-04-11,Clarke,Colin Clarke,1
1984/85,49,1985-04-16,Williams G,Gary Williams,1
1984/85,51,1985-04-26,Aspinall,John Aspinall,1
1984/85,51,1985-04-26,Clarke,Colin Clarke,1
1984/85,52,1985-04-29,Clayton,John Clayton,3
1984/85,53,1985-05-04,Palios,Mark Palios,1
1984/85,53,1985-05-04,Aspinall,John Aspinall,1
1984/85,54,1985-05-06,Clarke,Colin Clarke,2
1984/85,54,1985-05-06,Clayton,John Clayton,1
1984/85,55,1985-05-11,Williams J,John Williams,1
1985/86,1,1985-08-17,Worthington,Frank Worthington,1
1985/86,2,1985-08-23,Worthington,Frank Worthington,3
1985/86,2,1985-08-23,Clayton,John Clayton,3
1985/86,3,1985-08-26,Clayton,John Clayton,1
1985/86,3,1985-08-26,Anderson,Doug Anderson,1
1985/86,4,1985-08-28,Worthington,Frank Worthington,1
1985/86,5,1985-08-31,Worthington,Frank Worthington,1
1985/86,5,1985-08-31,Anderson,Doug Anderson,1
1985/86,7,1985-09-06,OG,OG,1
1985/86,8,1985-09-14,Sinclair,Nick Sinclair,1
1985/86,8,1985-09-14,Muir,Ian Muir,1
1985/86,8,1985-09-14,Worthington,Frank Worthington,1
1985/86,9,1985-09-17,Worthington,Frank Worthington,1
1985/86,10,1985-09-21,Worthington,Frank Worthington,2
1985/86,10,1985-09-21,Muir,Ian Muir,1
1985/86,12,1985-10-04,Morrissey,Johnny Morrissey,1
1985/86,12,1985-10-04,Worthington,Frank Worthington,1
1985/86,13,1985-10-12,Morrissey,Johnny Morrissey,1
1985/86,14,1985-10-18,Muir,Ian Muir,1
1985/86,14,1985-10-18,Anderson,Doug Anderson,1
1985/86,15,1985-10-22,Rodaway,Billy Rodaway,1
1985/86,16,1985-10-26,Rodaway,Billy Rodaway,1
1985/86,16,1985-10-26,Muir,Ian Muir,1
1985/86,17,1985-10-29,Morrissey,Johnny Morrissey,1
1985/86,17,1985-10-29,Worthington,Frank Worthington,2
1985/86,17,1985-10-29,Muir,Ian Muir,4
1985/86,18,1985-11-02,Miller,Dave Miller,1
1985/86,19,1985-11-05,Rodaway,Billy Rodaway,1
1985/86,19,1985-11-05,Worthington,Frank Worthington,1
1985/86,20,1985-11-09,Muir,Ian Muir,1
1985/86,20,1985-11-09,Anderson,Doug Anderson,1
1985/86,21,1985-11-16,Rodaway,Billy Rodaway,1
1985/86,21,1985-11-16,Worthington,Frank Worthington,1
1985/86,22,1985-11-19,Muir,Ian Muir,1
1985/86,24,1985-11-29,Williams G,Gary Williams,1
1985/86,24,1985-11-29,Ashcroft,Billy Ashcroft,1
1985/86,25,1985-12-07,Morrissey,Johnny Morrissey,1
1985/86,26,1985-12-10,Anderson,Doug Anderson,1
1985/86,27,1985-12-14,Williams G,Gary Williams,1
1985/86,27,1985-12-14,Morrissey,Johnny Morrissey,1
1985/86,27,1985-12-14,Anderson,Doug Anderson,1
1985/86,27,1985-12-14,Ashcroft,Billy Ashcroft,1
1985/86,28,1985-12-20,Worthington,Frank Worthington,1
1985/86,28,1985-12-20,Robinson,Liam Robinson,1
1985/86,29,1985-12-26,Williams G,Gary Williams,1
1985/86,29,1985-12-26,Anderson,Doug Anderson,1
1985/86,30,1986-01-04,Edwards,Steve Edwards,1
1985/86,30,1986-01-04,Robinson,Liam Robinson,2
1985/86,33,1986-01-20,Morrissey,Johnny Morrissey,1
1985/86,33,1986-01-20,Anderson,Doug Anderson,1
1985/86,34,1986-01-24,Mungall,Steve Mungall,1
1985/86,34,1986-01-24,Hilditch,Mark Hilditch,1
1985/86,35,1986-01-31,Anderson,Doug Anderson,2
1985/86,37,1986-02-15,Muir,Ian Muir,1
1985/86,38,1986-02-26,Miller,Dave Miller,1
1985/86,38,1986-02-26,Williams G,Gary Williams,1
1985/86,40,1986-03-05,Anderson,Doug Anderson,1
1985/86,41,1986-03-07,Muir,Ian Muir,1
1985/86,42,1986-03-11,Hughes,Mark Hughes,1
1985/86,44,1986-03-18,Muir,Ian Muir,1
1985/86,45,1986-03-22,Rodaway,Billy Rodaway,1
1985/86,46,1986-03-25,Worthington,Frank Worthington,1
1985/86,46,1986-03-25,Muir,Ian Muir,1
1985/86,48,1986-03-31,Muir,Ian Muir,1
1985/86,49,1986-04-04,Hilditch,Mark Hilditch,1
1985/86,50,1986-04-12,Worthington,Frank Worthington,2
1985/86,51,1986-04-15,Worthington,Frank Worthington,1
1985/86,52,1986-04-18,Morrissey,Johnny Morrissey,1
1985/86,52,1986-04-18,Edwards,Steve Edwards,1
1985/86,52,1986-04-18,Anderson,Doug Anderson,2
1985/86,53,1986-04-25,Williams G,Gary Williams,1
1985/86,55,1986-05-02,Hilditch,Mark Hilditch,1
1986/87,1,1986-08-23,Muir,Ian Muir,1
1986/87,2,1986-08-26,Worthington,Frank Worthington,1
1986/87,3,1986-08-29,Worthington,Frank Worthington,1
1986/87,3,1986-08-29,Muir,Ian Muir,1
1986/87,4,1986-09-02,Mungall,Steve Mungall,1
1986/87,4,1986-09-02,Vickers,Steve Vickers,2
1986/87,5,1986-09-05,Hughes,Mark Hughes,1
1986/87,5,1986-09-05,Muir,Ian Muir,1
1986/87,5,1986-09-05,Anderson,Doug Anderson,1
1986/87,6,1986-09-13,Morrissey,Johnny Morrissey,2
1986/87,8,1986-09-20,Morrissey,Johnny Morrissey,1
1986/87,9,1986-09-27,Williams G,Gary Williams,1
1986/87,9,1986-09-27,Morrissey,Johnny Morrissey,1
1986/87,10,1986-09-30,Muir,Ian Muir,2
1986/87,11,1986-10-03,Muir,Ian Muir,2
1986/87,12,1986-10-11,Vickers,Steve Vickers,1
1986/87,14,1986-10-21,Moore,Ronnie Moore,1
1986/87,15,1986-10-24,Muir,Ian Muir,1
1986/87,16,1986-11-01,Muir,Ian Muir,1
1986/87,17,1986-11-05,Morrissey,Johnny Morrissey,1
1986/87,18,1986-11-08,Thorpe Ad,Adrian Thorpe,1
1986/87,19,1986-11-15,Muir,Ian Muir,3
1986/87,20,1986-11-22,Muir,Ian Muir,1
1986/87,20,1986-11-22,Thorpe Ad,Adrian Thorpe,2
1986/87,21,1986-11-25,Vickers,Steve Vickers,1
1986/87,22,1986-11-29,Bell,Graham Bell,1
1986/87,22,1986-11-29,Muir,Ian Muir,1
1986/87,25,1986-12-26,Moore,Ronnie Moore,1
1986/87,27,1987-01-01,Moore,Ronnie Moore,2
1986/87,27,1987-01-01,Muir,Ian Muir,1
1986/87,28,1987-01-03,Muir,Ian Muir,2
1986/87,29,1987-01-10,Worthington,Frank Worthington,1
1986/87,30,1987-01-23,Worthington,Frank Worthington,1
1986/87,32,1987-02-03,Muir,Ian Muir,2
1986/87,33,1987-02-06,Muir,Ian Muir,1
1986/87,34,1987-02-14,Morrissey,Johnny Morrissey,1
1986/87,35,1987-02-21,Muir,Ian Muir,1
1986/87,36,1987-02-24,Vickers,Steve Vickers,1
1986/87,36,1987-02-24,Muir,Ian Muir,1
1986/87,37,1987-02-28,Bell,Graham Bell,1
1986/87,37,1987-02-28,Muir,Ian Muir,1
1986/87,38,1987-03-03,Morrissey,Johnny Morrissey,1
1986/87,38,1987-03-03,Anderson,Doug Anderson,1
1986/87,40,1987-03-13,Moore,Ronnie Moore,1
1986/87,40,1987-03-13,Bell,Graham Bell,1
1986/87,40,1987-03-13,Muir,Ian Muir,1
1986/87,42,1987-03-28,Bell,Graham Bell,1
1986/87,42,1987-03-28,Horwood,Neil Horwood,1
1986/87,45,1987-04-11,Williams G,Gary Williams,1
1986/87,47,1987-04-20,Moore,Ronnie Moore,1
1986/87,48,1987-04-24,Bullock,Steve Bullock,1
1986/87,50,1987-05-01,Camden,Chris Camden,1
1986/87,51,1987-05-04,Muir,Ian Muir,1
1986/87,52,1987-05-08,Williams G,Gary Williams,1
1987/88,2,1987-08-18,Mungall,Steve Mungall,1
1987/88,4,1987-08-25,Thorpe,Andy Thorpe,1
1987/88,5,1987-08-28,McKenna,Kenny McKenna,1
1987/88,5,1987-08-28,Muir,Ian Muir,1
1987/88,6,1987-08-31,McCarrick,Mark McCarrick,1
1987/88,6,1987-08-31,OG,OG,1
1987/88,10,1987-09-18,McKenna,Kenny McKenna,1
1987/88,13,1987-10-09,Vickers,Steve Vickers,1
1987/88,13,1987-10-09,Morrissey,Johnny Morrissey,1
1987/88,13,1987-10-09,Harvey,Jimmy Harvey,1
1987/88,13,1987-10-09,Muir,Ian Muir,3
1987/88,16,1987-10-20,Aspinall,John Aspinall,1
1987/88,17,1987-10-24,Morrissey,Johnny Morrissey,1
1987/88,17,1987-10-24,Muir,Ian Muir,1
1987/88,18,1987-10-27,Moore,Ronnie Moore,1
1987/88,21,1987-11-06,Martindale,Dave Martindale,1
1987/88,22,1987-11-14,Martindale,Dave Martindale,1
1987/88,22,1987-11-14,Muir,Ian Muir,1
1987/88,23,1987-11-16,Muir,Ian Muir,1
1987/88,24,1987-11-21,Martindale,Dave Martindale,1
1987/88,24,1987-11-21,OG,OG,1
1987/88,25,1987-11-27,Steel,Jim Steel,1
1987/88,25,1987-11-27,Muir,Ian Muir,2
1987/88,25,1987-11-27,Murray,Eddie Murray,1
1987/88,26,1987-12-12,McKenna,Kenny McKenna,1
1987/88,27,1987-12-15,Harvey,Jimmy Harvey,1
1987/88,27,1987-12-15,Steel,Jim Steel,1
1987/88,30,1987-12-28,Martindale,Dave Martindale,1
1987/88,30,1987-12-28,Morrissey,Johnny Morrissey,1
1987/88,30,1987-12-28,Muir,Ian Muir,1
1987/88,31,1988-01-01,McCarrick,Mark McCarrick,1
1987/88,31,1988-01-01,Steel,Jim Steel,1
1987/88,31,1988-01-01,Muir,Ian Muir,2
1987/88,32,1988-01-02,Martindale,Dave Martindale,1
1987/88,33,1988-01-09,Muir,Ian Muir,1
1987/88,34,1988-01-15,Morrissey,Johnny Morrissey,1
1987/88,34,1988-01-15,Muir,Ian Muir,1
1987/88,35,1988-01-30,Muir,Ian Muir,1
1987/88,36,1988-02-06,Muir,Ian Muir,1
1987/88,37,1988-02-13,Muir,Ian Muir,1
1987/88,38,1988-02-20,Muir,Ian Muir,1
1987/88,39,1988-02-26,Harvey,Jimmy Harvey,1
1987/88,39,1988-02-26,OG,OG,1
1987/88,41,1988-03-04,McCarrick,Mark McCarrick,1
1987/88,41,1988-03-04,Steel,Jim Steel,1
1987/88,41,1988-03-04,Muir,Ian Muir,1
1987/88,43,1988-03-19,Muir,Ian Muir,1
1987/88,44,1988-03-25,McCarrick,Mark McCarrick,1
1987/88,44,1988-03-25,Steel,Jim Steel,1
1987/88,44,1988-03-25,Muir,Ian Muir,1
